marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_date
US,30458662,R34XLRTKC41L1G,B00HZV4PMQ,725988077,Tengwar Script Men's Lord Prayer Ring Comfort Fit Black IP Stainless Steel Size 9 10 11 12 13,Jewelry,4,835.0,855.0,N,N,2014-02-16
US,18889050,RKUW2B2BORRMO,B00HZV4PMQ,725988077,Tengwar Script Men's Lord Prayer Ring Comfort Fit Black IP Stainless Steel Size 9 10 11 12 13,Jewelry,2,817.0,848.0,N,N,2014-02-14
US,19662240,R2R7GNIW2M8XEC,B00HZV4PMQ,725988077,Tengwar Script Men's Lord Prayer Ring Comfort Fit Black IP Stainless Steel Size 9 10 11 12 13,Jewelry,5,721.0,783.0,N,N,2014-02-16
US,12001477,R37SI5KYYJODN8,B00HZV4PMQ,725988077,Tengwar Script Men's Lord Prayer Ring Comfort Fit Black IP Stainless Steel Size 9 10 11 12 13,Jewelry,5,573.0,621.0,N,N,2014-02-16
US,16281217,R3S252TVQGP3OW,B00HZV4PMQ,725988077,Tengwar Script Men's Lord Prayer Ring Comfort Fit Black IP Stainless Steel Size 9 10 11 12 13,Jewelry,4,567.0,585.0,N,N,2014-02-15
US,45659766,R3E8UR03IKNNEY,B00AAJT64M,795633156,316L Stainless Steel White Cubic Zirconia 3mm Eternity Ring,Jewelry,4,560.0,578.0,N,Y,2013-06-23
US,12664198,ROOZQPTKYX97Q,B003MUTCWW,170736938,"Set of 36 1/8"" Crystal Stud Earrings, 18 Pairs, on Nylon (Plastic) Posts",Jewelry,5,497.0,514.0,N,Y,2011-06-02
US,43310545,R2ZVSZSMISCOI5,B00HZV4PMQ,725988077,Tengwar Script Men's Lord Prayer Ring Comfort Fit Black IP Stainless Steel Size 9 10 11 12 13,Jewelry,3,447.0,472.0,N,N,2014-02-16
US,23156384,R4YXRFUMY1CZG,B00B8DYDZQ,819702791,Supernatural Demon Pendant,Jewelry,5,453.0,465.0,N,N,2013-03-06
US,14044747,R3BT47CJI2353C,B00HZV4PMQ,725988077,Tengwar Script Men's Lord Prayer Ring Comfort Fit Black IP Stainless Steel Size 9 10 11 12 13,Jewelry,5,391.0,444.0,N,N,2014-02-15
US,26120386,R37IVRK6R47YHI,B00CUAJBM6,486823289,"Alex and Ani Initial Expandable Wire Bangle Bracelet, 2.5""",Jewelry,1,427.0,442.0,N,Y,2015-07-31
US,12857885,R3DU7I4U2QFXYD,B00CZDLHY8,911562496,Elove Jewelry Tungsten Carbide Steel Lord Rings,Jewelry,5,409.0,414.0,N,Y,2015-06-19
